cc_id,length_nm,adopt_type,turn_angle,e2e_ratio,h_mean_nm,h_max_on_path,end_tangent_angle,n_pixel,endpoints
649,102.4,cc_longest,180.0,1.0485,1.5299,2.759,135.0,5,"39,469;36,465"
713,102.4,polyline,,,1.1504,,,5,
6416,102.4,polyline,,,1.0945,,,0,
4746,102.4,polyline,,,1.2895,,,0,
7244,102.4,polyline,,,1.0443,,,0,
7315,102.4,polyline,,,1.0814,,,5,
6256,102.4,cc_longest,180.0,1.2715,1.348,2.096,90.0,6,"320,144;316,143"
2297,102.4,polyline,,,1.2742,,,5,
8879,102.4,polyline,,,1.2463,,,5,
7051,102.4,polyline,,,0.941,,,0,
8669,102.4,polyline,,,0.7713,,,0,
4554,102.4,polyline,,,1.3244,,,0,
8646,102.4,polyline,,,1.3109,,,0,
6186,102.4,polyline,,,1.4623,,,5,
5123,102.4,polyline,,,1.0295,,,0,
3232,102.4,polyline,,,1.0321,,,0,
7334,102.4,polyline,,,0.7791,,,5,
10337,102.4,polyline,,,1.3999,,,0,
10422,102.4,polyline,,,0.8249,,,5,
2215,102.4,polyline,,,0.9776,,,5,
3448,102.4,polyline,,,0.9885,,,0,
9834,102.4,polyline,,,0.7721,,,0,
5819,102.4,polyline,,,1.3314,,,5,
1158,102.4,polyline,,,1.1669,,,5,
1848,102.4,polyline,,,1.173,,,5,
5978,102.4,polyline,,,0.9087,,,5,
10222,102.4,polyline,,,1.0574,,,5,
9176,102.4,polyline,,,1.0867,,,0,
9171,102.4,polyline,,,1.1303,,,5,
1794,102.4,polyline,,,1.4527,,,0,
5182,102.4,polyline,,,1.3676,,,0,
1663,102.4,polyline,,,1.4527,,,5,
5758,102.4,polyline,,,1.541,,,0,
1257,102.4,polyline,,,1.2607,,,0,
1545,102.4,polyline,,,1.0958,,,5,
5214,102.4,polyline,,,1.0269,,,5,
1583,102.4,cc_longest,180.0,1.0485,2.2357,3.573,135.0,5,"92,259;89,255"
9776,102.4,polyline,,,1.0129,,,5,
9620,102.4,cc_longest,180.0,1.0485,1.132,1.459,135.0,7,"473,143;469,146"
5377,102.4,polyline,,,0.9728,,,5,
5708,102.4,polyline,,,1.4479,,,5,
1440,102.4,polyline,,,1.1883,,,8,
3649,102.4,polyline,,,1.1642,,,7,
7685,102.4,polyline,,,1.2215,,,0,
3587,102.4,polyline,,,0.961,,,5,
8231,102.4,polyline,,,1.2184,,,5,
